age,monthly_income,monthly_expenses,current_savings,existing_debt,dependents,years_to_goal,goal,annual_income,annual_expenses,annual_savings_capacity,savings_rate,debt_to_income,emergency_months,risk_label
23,110090,63397,25435,286172,0,12,House Purchase,1321080,760764,560316,0.42413479880098104,0.21661973536803222,0.40120194961906713,Moderate
51,45219,23846,159565,563616,3,2,Emergency Fund,542628,286152,256476,0.4726552997633738,1.0386784316327207,6.691478654700998,Conservative
60,82169,45221,940267,289445,2,27,Wealth Creation,986028,542652,443376,0.44965863038372134,0.29354643073016184,20.792706928197077,Aggressive
57,99965,40743,2148650,300159,0,20,Retirement,1199580,488916,710664,0.5924273495723503,0.2502200770269594,52.736666421225735,Aggressive
56,202912,160632,907977,561133,0,9,House Purchase,2434944,1927584,507360,0.20836618829837564,0.2304500637386322,5.6525287613924995,Conservative
44,200767,111910,580113,175231,3,4,Wealth Creation,2409204,1342920,1066284,0.442587676261537,0.07273398184628616,5.183745867214726,Aggressive
51,109754,59666,1347654,305858,0,5,Wealth Creation,1317048,715992,601056,0.4563660549957177,0.23222995669102417,22.586632252874335,Aggressive
26,102988,70015,1762115,1129298,4,21,Wealth Creation,1235856,840180,395676,0.3201635141958286,0.9137779806061548,25.16767835463829,Aggressive
22,214414,122433,2159934,287374,0,26,Child Education,2572968,1469196,1103772,0.4289878459428955,0.11168969066074666,17.641763250104137,Aggressive
40,175023,117985,467628,1097838,4,8,Child Education,2100276,1415820,684456,0.3258885974986145,0.5227113008004662,3.9634529813111836,Conservative
48,157379,59917,1129137,1007705,0,22,Retirement,1888548,719004,1169544,0.619282115148781,0.5335871791450363,18.845018942870972,Aggressive
31,105388,79764,484535,41722,1,10,Wealth Creation,1264656,957168,307488,0.24313963639123998,0.03299078959021268,6.074607592397573,Aggressive
24,115768,94958,1560808,963863,0,7,Child Education,1389216,1139496,249720,0.17975606385184162,0.6938179519959459,16.436824701446955,Moderate
35,60428,40751,1368894,849228,4,22,Child Education,725136,489012,236124,0.3256271926921295,1.17112927781823,33.59166646217271,Conservative
26,117021,96809,1977686,695519,0,14,Child Education,1404252,1161708,242544,0.17272113552268395,0.4952950040306156,20.428741129440443,Moderate
50,143418,61055,76572,240740,0,30,Retirement,1721016,732660,988356,0.5742863517829003,0.13988248801870523,1.2541478994349358,Aggressive
58,231846,136489,1916424,1026179,0,30,Retirement,2782152,1637868,1144284,0.41129456622068095,0.3688436145832435,14.04086776223725,Aggressive
22,195047,126956,2153221,1149384,4,5,Wealth Creation,2340564,1523472,817092,0.34910047321927534,0.4910713827949161,16.96037209741958,Aggressive
35,157212,100752,757550,255416,0,16,House Purchase,1886544,1209024,677520,0.3591328906190367,0.13538830793238854,7.5189574400508175,Moderate
31,180914,99634,832802,1310704,3,15,Wealth Creation,2170968,1195608,975360,0.4492742407994959,0.6037417410113829,8.358612521829897,Aggressive
28,51421,26689,1818954,1447031,3,5,Child Education,617052,320268,296784,0.4809708095914121,2.3450714040307785,68.15369627936603,Conservative
46,26708,11041,1980350,770340,4,3,Child Education,320496,132492,188004,0.586603264939344,2.403586940242624,179.36328231138484,Conservative
25,159702,87176,802533,1361606,1,23,Emergency Fund,1916424,1046112,870312,0.4541333233146736,0.7104930850375492,9.205893823988253,Moderate
26,175667,75770,949090,889856,3,29,Wealth Creation,2108004,909240,1198764,0.5686725452133867,0.42213202631494057,12.525933746865514,Aggressive
46,101021,72450,407902,1468987,2,10,Child Education,1212252,869400,342852,0.28282238346482413,1.211783523557808,5.630117322291236,Conservative
24,184380,83785,1991402,104697,3,5,Child Education,2212560,1005420,1207140,0.5455852044690314,0.047319394728278556,23.768001432237273,Aggressive
39,69789,26469,1920302,1280148,2,23,House Purchase,837468,317628,519840,0.6207281949877488,1.5285933313272866,72.5490951679323,Conservative
40,211762,132601,1672332,757130,4,15,Emergency Fund,2541144,1591212,949932,0.37382060993001576,0.29794848304543153,12.611760092306996,Conservative
53,51086,33084,704659,690034,1,18,Wealth Creation,613032,397008,216024,0.3523861723368438,1.1256084511085882,21.29908717204691,Aggressive
40,41859,32899,459717,1197753,2,25,Retirement,502308,394788,107520,0.2140519362622136,2.3844991519147616,13.973585823277304,Conservative
32,32684,20868,732494,1027691,2,8,Wealth Creation,392208,250416,141792,0.3615224574715457,2.6202703667441765,35.10130343109066,Conservative
21,116088,60683,1210897,160811,3,21,Wealth Creation,1393056,728196,664860,0.4772672455378678,0.1154375703489307,19.95446830248999,Aggressive
46,157279,118196,2261105,1211617,2,2,House Purchase,1887348,1418352,468996,0.2484947132166405,0.6419679889453349,19.130131307320045,Conservative
34,71099,44091,1340307,1443608,4,22,Wealth Creation,853188,529092,324096,0.3798646957059874,1.692016296525502,30.398652786282916,Conservative
58,223568,87111,2342024,778492,4,8,House Purchase,2682816,1045332,1637484,0.6103601588778358,0.2901771869557957,26.885513884584036,Aggressive
57,91093,57655,913441,257471,4,23,House Purchase,1093116,691860,401256,0.3670754064527461,0.23553858876825515,15.843222617292517,Aggressive
31,185761,149353,501127,92019,3,8,Child Education,2229132,1792236,436896,0.19599377694995182,0.04128019336674544,3.3553192771487685,Moderate
56,73651,40372,945337,1157593,1,4,Retirement,883812,484464,399348,0.4518472254280322,1.3097728928776708,23.415659367878728,Conservative
33,38893,19375,1579366,855817,3,30,House Purchase,466716,232500,234216,0.5018383770858509,1.8336997231721217,81.51566451612904,Conservative
23,91418,38554,1115589,218220,4,19,Emergency Fund,1097016,462648,634368,0.578266862105931,0.1989214377912446,28.935752451107536,Aggressive
53,150074,63889,661629,1153729,3,23,Emergency Fund,1800888,766668,1034220,0.5742833535455841,0.640644504266784,10.355914163627542,Conservative
26,128065,72534,934217,558114,4,18,Retirement,1536780,870408,666372,0.43361574200601255,0.36317104595322686,12.87971158353324,Aggressive
30,155351,100642,1215402,634322,0,30,House Purchase,1864212,1207704,656508,0.35216380969546385,0.34026280272844506,12.076488940998788,Aggressive
25,216083,84338,651872,358349,0,21,Retirement,2592996,1012056,1580940,0.6096962741168903,0.13819882483428436,7.729279802698665,Aggressive
43,63635,52166,98113,1061385,2,29,Child Education,763620,625992,137628,0.18023100495010608,1.3899387129724208,1.8807844189702105,Conservative
30,212187,154380,1941792,1349148,1,23,Emergency Fund,2546244,1852560,693684,0.27243422075810486,0.5298580968673858,12.578002331908278,Moderate
22,120071,77243,187809,1012494,0,1,Wealth Creation,1440852,926916,513936,0.3566889590325724,0.7027050661691833,2.431404787488834,Moderate
33,234477,179191,1579764,1159702,4,20,Emergency Fund,2813724,2150292,663432,0.2357843199972705,0.4121591172410656,8.816090093810516,Conservative
60,228774,89243,1559219,352465,3,15,House Purchase,2745288,1070916,1674372,0.609907594394468,0.1283890797613948,17.471611218807077,Aggressive
22,103518,60912,306268,788525,3,18,Retirement,1242216,730944,511272,0.41158059467918623,0.6347728575384636,5.028040451799317,Moderate
40,131233,87276,415412,568786,2,22,Emergency Fund,1574796,1047312,527484,0.3349538606905275,0.36118074976060394,4.759750676016316,Conservative
21,128651,98331,116651,818441,3,12,Wealth Creation,1543812,1179972,363840,0.2356763647387117,0.5301429189564533,1.1863095056492865,Moderate
57,97805,72545,1315125,999598,0,1,Wealth Creation,1173660,870540,303120,0.2582690046521139,0.8516929945640135,18.12840306016955,Moderate
29,215026,105047,105395,390659,3,7,Retirement,2580312,1260564,1319748,0.5114683805679313,0.15139990822815225,1.0033128028406333,Moderate
37,184136,151072,1889085,17718,0,19,Retirement,2209632,1812864,396768,0.17956293174610072,0.008018529782334796,12.504534261808939,Aggressive
29,147813,60924,385837,1327425,0,28,Emergency Fund,1773756,731088,1042668,0.5878305697063181,0.7483695615405952,6.333087124942551,Moderate
31,104063,81956,1153859,349762,1,1,House Purchase,1248756,983472,265284,0.21243861891354276,0.28008834391986903,14.079005807994534,Moderate
35,27454,22936,1113060,62598,2,24,Child Education,329448,275232,54216,0.16456618343410795,0.19000874189553435,48.528950122078825,Aggressive
44,45878,20121,2415067,1322959,4,7,Wealth Creation,550536,241452,309084,0.5614237761018352,2.403038130113199,120.02718552755827,Conservative
58,207170,147304,208726,833054,0,2,Retirement,2486040,1767648,718392,0.2889704107737607,0.3350927579604512,1.4169744202465648,Conservative
55,218226,80774,1508332,570953,2,7,Child Education,2618712,969288,1649424,0.6298607865240622,0.218028175683313,18.673484041894667,Moderate
50,169063,93443,234223,818706,4,19,Child Education,2028756,1121316,907440,0.4472888804765088,0.4035507473545365,2.5065869032458292,Conservative
51,93344,56766,1185975,146075,3,13,Child Education,1120128,681192,438936,0.39186235858759,0.1304092032339161,20.892347531973364,Aggressive
25,129946,83207,1959893,1201636,2,25,House Purchase,1559352,998484,560868,0.3596801748418574,0.7705995823906341,23.554424507553453,Moderate
34,61593,50381,2015457,449110,2,24,Retirement,739116,604572,134544,0.1820336726576072,0.6076312784461437,40.00430717929378,Aggressive
31,61304,42062,1033071,221516,2,5,Wealth Creation,735648,504744,230904,0.31387837661490275,0.3011168384879725,24.5606723408302,Aggressive
29,186458,110129,1249221,1403823,3,23,Retirement,2237496,1321548,915948,0.40936296645893444,0.6274080489976295,11.343252004467487,Aggressive
54,211292,159491,718093,1115022,3,19,Emergency Fund,2535504,1913892,621612,0.24516309183499613,0.4397634553130265,4.502404524393226,Conservative
32,138613,114392,1706090,553360,2,1,Wealth Creation,1663356,1372704,290652,0.1747383001594367,0.3326768292536294,14.914417092104342,Aggressive
55,225410,81380,643538,33717,1,1,Retirement,2704920,976560,1728360,0.6389689898407347,0.012465063661771882,7.907815188006881,Aggressive
55,177155,149033,307906,218417,0,27,Wealth Creation,2125860,1788396,337464,0.15874234427478762,0.10274288993630813,2.066025645326874,Aggressive
21,43354,17040,1758268,157723,3,18,Emergency Fund,520248,204480,315768,0.606956682197721,0.3031688733065769,103.18474178403756,Moderate
60,47190,35731,1204592,379346,1,24,Wealth Creation,566280,428772,137508,0.24282687009959739,0.6698912198912199,33.71279841034396,Aggressive
42,31142,15264,2165977,961795,3,1,Child Education,373704,183168,190536,0.509858069488151,2.573681309271509,141.90100890985326,Conservative
49,184470,76756,2131029,384533,2,27,House Purchase,2213640,921072,1292568,0.5839106629804304,0.17371072080374406,27.763679712335193,Aggressive
28,208043,118569,2246217,109525,1,28,Emergency Fund,2496516,1422828,1073688,0.4300745518955216,0.04387113881905824,18.944386812741946,Aggressive
31,66862,44929,652731,1261668,4,5,Wealth Creation,802344,539148,263196,0.3280338607878915,1.572477640513296,14.528055376260323,Conservative
57,209482,113219,381756,1053222,0,9,Emergency Fund,2513784,1358628,1155156,0.45952874232630964,0.41897871893527844,3.3718368825020537,Conservative
34,175575,66241,2234826,301857,0,12,Child Education,2106900,794892,1312008,0.6227196354834117,0.14327068204471025,33.737805890611554,Aggressive
50,150438,97744,2041363,1378656,3,9,House Purchase,1805256,1172928,632328,0.3502705433467608,0.7636900251266302,20.884790882304795,Conservative
55,73456,58853,537257,1223979,0,18,Emergency Fund,881472,706236,175236,0.19879928120235243,1.3885625408407754,9.128795473467793,Conservative
41,125167,67791,416474,284329,4,23,Child Education,1502004,813492,688512,0.4583955835004434,0.18929976218438832,6.1434998746146245,Aggressive
57,107035,49039,1320457,346407,1,11,Child Education,1284420,588468,695952,0.5418414537300883,0.2696991638249171,26.92667060910704,Moderate
25,33016,18861,51629,754016,1,1,Child Education,396192,226332,169860,0.42873152410952264,1.903158064776674,2.7373416043688032,Conservative
39,27384,10246,975083,576395,2,19,Wealth Creation,328608,122952,205656,0.6258399065147532,1.7540504187360015,95.16718719500292,Moderate
34,218392,166031,1222606,769153,1,22,Retirement,2620704,1992372,628332,0.23975695080405876,0.2934909856282892,7.36372123278183,Moderate
46,171144,130612,1501257,803995,3,25,Emergency Fund,2053728,1567344,486384,0.23682980414154162,0.39148076084077343,11.494020457538358,Moderate
24,127239,81941,2071933,277845,4,10,Retirement,1526868,983292,543576,0.35600719905060557,0.18197054362263143,25.285668956932426,Aggressive
45,136431,71837,1538367,1248720,2,2,Child Education,1637172,862044,775128,0.47345544634284,0.7627298781068819,21.41468880938792,Conservative
45,105018,78752,2039712,965721,3,7,Retirement,1260216,945024,315192,0.2501095050372317,0.7663138700032376,25.900446972775296,Conservative
38,65510,41097,282199,739782,3,20,Child Education,786120,493164,292956,0.3726606624942757,0.9410548007937719,6.8666569335961265,Conservative
60,205005,156411,1157273,495339,3,2,Child Education,2460060,1876932,583128,0.2370381210214385,0.2013524060388771,7.398923349380798,Moderate
28,46826,31173,1933207,652619,0,19,House Purchase,561912,374076,187836,0.3342801007987016,1.1614256324833783,62.015430019568214,Conservative
59,93026,69044,1224966,684770,3,6,House Purchase,1116312,828528,287784,0.2577988949325995,0.6134216957266427,17.741816812467412,Conservative
60,146668,95228,53734,99280,0,10,Retirement,1760016,1142736,617280,0.35072408432650615,0.05640857810383542,0.5642668122821018,Moderate
34,181590,101158,233299,714075,1,9,Emergency Fund,2179080,1213896,965184,0.44293187950878354,0.3276956330194394,2.306283240079875,Conservative
52,49045,40656,162728,1034472,0,8,Retirement,588540,487872,100668,0.1710469976552146,1.7576919155877255,4.0025580480125935,Conservative
58,206948,128423,691253,1087241,3,26,Emergency Fund,2483376,1541076,942300,0.37944314513790905,0.4378076457209863,5.382626165095037,Conservative
53,248518,162169,1573185,278101,4,30,Retirement,2982216,1946028,1036188,0.3474557174933003,0.09325313793501208,9.700898445448884,Aggressive
43,115102,52974,1026152,965631,4,11,Wealth Creation,1381224,635688,745536,0.539764730413025,0.6991125262810377,19.370861177181258,Aggressive
35,76919,50983,2441075,981093,1,9,Wealth Creation,923028,611796,311232,0.3371858708511551,1.062907084075456,47.88017574485613,Moderate
53,124441,79120,713812,848352,3,20,Emergency Fund,1493292,949440,543852,0.36419668758688856,0.5681085815768115,9.021890798786654,Conservative
45,183175,81040,1737202,688235,0,28,House Purchase,2198100,972480,1225620,0.5575815477002866,0.3131044993403394,21.436352418558737,Aggressive
37,192260,73019,1451907,113828,4,20,Emergency Fund,2307120,876228,1430892,0.6202070113388121,0.04933770241686605,19.88396170859639,Aggressive
53,161917,105598,1609804,910284,2,9,Retirement,1943004,1267176,675828,0.3478263554784241,0.46849311684381506,15.244644784939108,Moderate
22,242770,177670,672168,1139391,3,8,Child Education,2913240,2132040,781200,0.2681550438686823,0.39110783869506116,3.783238588394214,Conservative
34,192746,117902,841247,1243470,3,28,Wealth Creation,2312952,1414824,898128,0.38830377802911603,0.5376116754692705,7.135137656697935,Aggressive
60,143325,66414,2166449,989269,2,15,Child Education,1719900,796968,922932,0.5366195709052852,0.5751898366184081,32.62036618785196,Moderate
60,44337,30293,2177259,1213290,4,2,Wealth Creation,532044,363516,168528,0.31675575704265063,2.2804316936193247,71.87333707457168,Conservative
59,178385,69579,2462089,32356,2,24,Retirement,2140620,834948,1305672,0.6099503882052864,0.015115246984518504,35.38551861912359,Aggressive
26,183015,104486,312552,1314529,1,1,Wealth Creation,2196180,1253832,942348,0.42908504767368794,0.5985524865903523,2.9913289818731696,Aggressive
26,102949,44441,2050290,960875,0,9,Emergency Fund,1235388,533292,702096,0.5683202362334748,0.7777920782782414,46.135100470286446,Conservative
23,25276,11177,1215055,271609,0,9,Child Education,303312,134124,169188,0.5578018673840798,0.8954772643350741,108.71029793325579,Moderate
27,76151,34355,1228957,1384564,4,13,Child Education,913812,412260,501552,0.5488568764691205,1.515151913084967,35.77228933197497,Conservative
28,173683,94371,2057998,196322,2,8,Retirement,2084196,1132452,951744,0.45664803118324765,0.09419555550437675,21.80752561697979,Aggressive
